"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/18/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,343 Crashes containing 2,733 Units and 3,018 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2014 or 2015 or 2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024"
"City Is Equal To DALLAS"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","Active School Zone Flag","Agency","At Intersection Flag","Case ID","City","Construction Zone Flag","Construction Zone Workers Present Flag","Contributing Factors","Crash Date","Crash Death Count","Crash Month","Crash Non-Suspected Serious Injury Count","Crash Not Injured Count","Crash Number","Crash Possible Injury Count","Crash Severity","Crash Suspected Serious Injury Count","Crash Time","Crash Total Injury Count","Crash Unknown Injury Count","Crash Year","Day of Week","Hour of Day","How Notified","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Light Condition","Located Flag","Longitude","Manner of Collision","Object Struck","Property Damages","Reported Street Description","Road Base Type","Roadway Type","Street Name","Street Number","Surface Condition","Surface Type","Weather Condition"
"18837320","NO","DALLAS POLICE DEPARTMENT","false","51674-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2022-03-24","0","3","1","0","2022152508","0","B - SUSPECTED MINOR INJURY","0","2100","1","1","2022","THURSDAY","21:00 - 21:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.78530143","3 - DARK, LIGHTED","No Data","-96.71352561","ONE MOTOR VEHICLE - OTHER","NOT APPLICABLE","NONE","No Data","No Data","No Data","HUNNICUT RD","7110","1 - DRY","No Data","1 - CLEAR"
"18838119","NO","DALLAS POLICE DEPARTMENT","false","57413-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2022-04-02","0","4","0","2","2022153296","0","A - SUSPECTED SERIOUS INJURY","1","1407","1","0","2022","SATURDAY","14:00 - 14:59","No Data","N/A","NO DATA","NON INTERSECTION","32.86648191","1 - DAYLIGHT","No Data","-96.86776244","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LOMBARDY LN","3352","1 - DRY","No Data","1 - CLEAR"
"18843791","NO","DALLAS POLICE DEPARTMENT","true","58968-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-04-04","0","4","0","1","2022158931","0","N - NOT INJURED","0","1630","0","1","2022","MONDAY","16:00 - 16:59","No Data","THOMAS AVE","NO DATA","INTERSECTION RELATED","32.79622425","1 - DAYLIGHT","No Data","-96.79756257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CLAY ALY","2298","1 - DRY","No Data","1 - CLEAR"
"18843591","NO","DALLAS POLICE DEPARTMENT","false","59546-2022","DALLAS","No","No","OVERTAKE AND PASS INSUFFICIENT CLEARANCE","2022-04-05","0","4","1","1","2022158733","0","B - SUSPECTED MINOR INJURY","0","1902","1","0","2022","TUESDAY","19:00 - 19:59","No Data","N/A","NO DATA","NON INTERSECTION","32.97620131","1 - DAYLIGHT","No Data","-96.82242638","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","WESTGROVE DR","4976","1 - DRY","No Data","1 - CLEAR"
"18844203","NO","DALLAS POLICE DEPARTMENT","true","60302-2022","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT;UNDER INFLUENCE - DRUG;OTHER (EXPLAIN IN NARRATIVE)","2022-04-06","1","4","0","1","2022159346","0","K - FATAL INJURY","0","2018","0","0","2022","WEDNESDAY","20:00 - 20:59","No Data","UNKNOWN","NO DATA","INTERSECTION RELATED","32.73132426","3 - DARK, LIGHTED","No Data","-96.66578261","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","N PRAIRIE CREEK RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18871425","NO","DALLAS POLICE DEPARTMENT","true","59683-2022","DALLAS","No","No","FAILED TO STOP AT PROPER PLACE","2022-04-06","0","4","0","1","2022186520","1","C - POSSIBLE INJURY","0","0002","1","0","2022","WEDNESDAY","00:00 - 00:59","No Data","FOREST LN","NO DATA","INTERSECTION","32.90907423","3 - DARK, LIGHTED","No Data","-96.73551258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ABRAMS RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18843910","NO","DALLAS POLICE DEPARTMENT","true","62539-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-04-10","0","4","1","1","2022159053","0","B - SUSPECTED MINOR INJURY","0","0835","1","0","2022","SUNDAY","08:00 - 08:59","No Data","N PEAK ST","NO DATA","INTERSECTION","32.79001425","1 - DAYLIGHT","No Data","-96.76904258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MAIN ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18849495","NO","DALLAS POLICE DEPARTMENT","true","63999-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-04-12","0","4","1","1","2022164625","0","B - SUSPECTED MINOR INJURY","0","1236","1","0","2022","TUESDAY","12:00 - 12:59","No Data","LEMMON AVE","NO DATA","INTERSECTION RELATED","32.80585425","1 - DAYLIGHT","No Data","-96.79835257","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MCKINNEY AVE","3500","1 - DRY","No Data","2 - CLOUDY"
"18863465","NO","DALLAS POLICE DEPARTMENT","false","66905-2022","DALLAS","No","No","FAILED TO CONTROL SPEED","2022-04-16","1","4","0","0","2022178562","0","K - FATAL INJURY","0","2238","0","1","2022","SATURDAY","22:00 - 22:59","No Data","N/A","NO DATA","NON INTERSECTION","32.86417423","3 - DARK, LIGHTED","No Data","-96.70498192","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","E NORTHWEST HWY","10455","1 - DRY","No Data","2 - CLOUDY"
"18879992","NO","DALLAS POLICE DEPARTMENT","false","68067-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-04-18","0","4","0","1","2022195078","0","A - SUSPECTED SERIOUS INJURY","1","1750","1","0","2022","MONDAY","17:00 - 17:59","No Data","N/A","NO DATA","NON INTERSECTION","32.86543683","1 - DAYLIGHT","No Data","-96.79208257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","TREK MOUNTAIN BIKE $1300","No Data","No Data","No Data","THACKERY ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18873664","NO","DALLAS POLICE DEPARTMENT","true","72199-2022","DALLAS","No","No","DISREGARD STOP SIGN OR LIGHT","2022-04-23","0","4","1","2","2022188747","0","B - SUSPECTED MINOR INJURY","0","1800","1","1","2022","SATURDAY","18:00 - 18:59","No Data","RUTZ ST","NO DATA","INTERSECTION","32.78581426","3 - DARK, LIGHTED","No Data","-96.84491256","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SHAW ST","1550","1 - DRY","No Data","1 - CLEAR"
"18873752","NO","DALLAS POLICE DEPARTMENT","true","73105-2022","DALLAS","No","No","DISREGARD STOP AND GO SIGNAL","2022-04-26","0","4","0","0","2022188835","1","C - POSSIBLE INJURY","0","1410","1","1","2022","TUESDAY","14:00 - 14:59","No Data","LAWNVIEW AVE","NO DATA","INTERSECTION","32.76582011","1 - DAYLIGHT","No Data","-96.71940777","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SH0352","5998","1 - DRY","No Data","1 - CLEAR"
"18880074","NO","DALLAS POLICE DEPARTMENT","false","73261-2022","DALLAS","No","No","WRONG WAY - ONE WAY ROAD","2022-04-26","0","4","0","1","2022195160","1","C - POSSIBLE INJURY","0","1850","1","0","2022","TUESDAY","18:00 - 18:59","No Data","N/A","NO DATA","NON INTERSECTION","32.96856422","1 - DAYLIGHT","No Data","-96.82122255","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","DALLAS PKWY","16100","1 - DRY","No Data","1 - CLEAR"
"18891530","NO","DALLAS POLICE DEPARTMENT","false","74992-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2022-04-28","0","4","0","1","2022206589","0","N - NOT INJURED","0","2130","0","1","2022","THURSDAY","21:00 - 21:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","3 - DARK, LIGHTED","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SL0012","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18902298","NO","DALLAS POLICE DEPARTMENT","false","78058-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-05-03","0","5","0","1","2022217334","1","C - POSSIBLE INJURY","0","1840","1","0","2022","TUESDAY","18:00 - 18:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","WALNUT HILL LN","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18900290","NO","DALLAS POLICE DEPARTMENT","false","80131-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-05-06","0","5","0","2","2022215328","1","C - POSSIBLE INJURY","0","1528","1","0","2022","FRIDAY","15:00 - 15:59","No Data","S WESTMORELAND RD","NO DATA","INTERSECTION RELATED","32.72880427","1 - DAYLIGHT","No Data","-96.87421559","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","WILTON AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18917221","NO","DALLAS POLICE DEPARTMENT","false","81949-2022","DALLAS","No","No","WRONG SIDE - NOT PASSING","2022-05-09","0","5","1","1","2022232236","0","B - SUSPECTED MINOR INJURY","0","1130","1","0","2022","MONDAY","11:00 - 11:59","No Data","N/A","NO DATA","NON INTERSECTION","32.72526685","1 - DAYLIGHT","No Data","-96.67426261","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","HOLCOMB RD","796","1 - DRY","No Data","1 - CLEAR"
"18911973","NO","DALLAS POLICE DEPARTMENT","true","83597-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-05-11","0","5","0","0","2022227005","1","C - POSSIBLE INJURY","0","1640","1","1","2022","WEDNESDAY","16:00 - 16:59","No Data","WORLD STORE CT","NO DATA","INTERSECTION","32.73419426","1 - DAYLIGHT","No Data","-96.6839826","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","LAKE JUNE RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18912638","NO","DALLAS POLICE DEPARTMENT","true","84428-2022","DALLAS","No","No","TURNED WHEN UNSAFE","2022-05-12","0","5","0","2","2022227670","1","C - POSSIBLE INJURY","0","2158","1","0","2022","THURSDAY","21:00 - 21:59","No Data","N FIELD ST","NO DATA","INTERSECTION","32.7865889","3 - DARK, LIGHTED","No Data","-96.80504569","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SS0366","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18931022","NO","DALLAS POLICE DEPARTMENT","true","84881-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-05-13","0","5","0","2","2022246042","0","N - NOT INJURED","0","1528","0","0","2022","FRIDAY","15:00 - 15:59","No Data","TUCKER ST","NO DATA","INTERSECTION","32.81213425","1 - DAYLIGHT","No Data","-96.73109259","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","GASTON AVE","7307","1 - DRY","No Data","1 - CLEAR"
"18911030","NO","DALLAS POLICE DEPARTMENT","false","85501-2022","DALLAS","No","No","DISTRACTION IN VEHICLE;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-05-14","0","5","0","1","2022226062","1","C - POSSIBLE INJURY","0","1308","1","0","2022","SATURDAY","13:00 - 13:59","No Data","N/A","NO DATA","NON INTERSECTION","32.90356735","1 - DAYLIGHT","No Data","-96.80402159","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SH0289","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18922957","NO","DALLAS POLICE DEPARTMENT","true","85495-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","2022-05-14","0","5","1","0","2022237993","0","B - SUSPECTED MINOR INJURY","0","1254","1","1","2022","SATURDAY","12:00 - 12:59","No Data","BATAAN ST","NO DATA","INTERSECTION","32.77856426","1 - DAYLIGHT","No Data","-96.83207256","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","SINGLETON BLVD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18917987","NO","DALLAS POLICE DEPARTMENT","false","86878-2022","DALLAS","No","No","FAILED TO DRIVE IN SINGLE LANE","2022-05-16","0","5","0","0","2022232997","3","A - SUSPECTED SERIOUS INJURY","1","1200","4","0","2022","MONDAY","12:00 - 12:59","No Data","N/A","NO DATA","NON INTERSECTION","32.71545204","2 - DARK, NOT LIGHTED","No Data","-96.87430091","ONE MOTOR VEHICLE - GOING STRAIGHT","HIT UTILITY POLE","ONCORE POLE","No Data","No Data","No Data","S WESTMORELAND RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18916817","NO","DALLAS POLICE DEPARTMENT","true","88333-2022","DALLAS","No","No","BACKED WITHOUT SAFETY","2022-05-18","0","5","1","0","2022231834","0","B - SUSPECTED MINOR INJURY","0","1110","1","1","2022","WEDNESDAY","11:00 - 11:59","No Data","OAKLEY AVE","NO DATA","INTERSECTION RELATED","32.70745427","1 - DAYLIGHT","No Data","-96.80146257","ONE MOTOR VEHICLE - BACKING","NOT APPLICABLE","NONE","No Data","No Data","No Data","S LANCASTER RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18925498","NO","DALLAS POLICE DEPARTMENT","false","89130-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2022-05-19","0","5","1","1","2022240522","0","B - SUSPECTED MINOR INJURY","0","1534","1","0","2022","THURSDAY","15:00 - 15:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.79521425","1 - DAYLIGHT","No Data","-96.76369258","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","N FITZHUGH AVE","100","1 - DRY","No Data","1 - CLEAR"
"18946468","NO","DALLAS POLICE DEPARTMENT","true","89134-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2022-05-19","0","5","1","1","2022261462","0","B - SUSPECTED MINOR INJURY","0","1517","1","0","2022","THURSDAY","15:00 - 15:59","No Data","S FIELD ST","NO DATA","INTERSECTION","32.78025425","1 - DAYLIGHT","No Data","-96.80096257","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MAIN ST","1300","1 - DRY","No Data","1 - CLEAR"
"18949268","NO","DALLAS POLICE DEPARTMENT","true","89269-2022","DALLAS","No","No","WRONG SIDE - NOT PASSING","2022-05-19","0","5","0","0","2022264202","0","A - SUSPECTED SERIOUS INJURY","1","1825","1","1","2022","THURSDAY","18:00 - 18:59","No Data","NORTHAVEN RD","NO DATA","INTERSECTION RELATED","32.90379423","1 - DAYLIGHT","No Data","-96.88136254","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","DENNIS RD","11400","1 - DRY","No Data","1 - CLEAR"
"18933330","NO","DALLAS POLICE DEPARTMENT","true","89530-2022","DALLAS","No","No","DISREGARD STOP AND GO SIGNAL","2022-05-20","0","5","1","1","2022248346","0","B - SUSPECTED MINOR INJURY","0","0439","1","0","2022","FRIDAY","04:00 - 04:59","No Data","E OVERTON RD","NO DATA","INTERSECTION","32.70458427","3 - DARK, LIGHTED","No Data","-96.79952257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S LANCASTER RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18929110","NO","DALLAS POLICE DEPARTMENT","false","90443-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE;OTHER (EXPLAIN IN NARRATIVE)","2022-05-21","0","5","1","1","2022244135","0","B - SUSPECTED MINOR INJURY","0","1257","1","0","2022","SATURDAY","12:00 - 12:59","No Data","N/A","NO DATA","NON INTERSECTION","No Data","1 - DAYLIGHT","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","GREENVILLE AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18928291","NO","DALLAS POLICE DEPARTMENT","true","93620-2022","DALLAS","No","No","NONE","2022-05-26","0","5","0","0","2022243315","1","C - POSSIBLE INJURY","0","0715","1","1","2022","THURSDAY","07:00 - 07:59","No Data","N EXPOSITION AVE","NO DATA","INTERSECTION RELATED","32.78564425","1 - DAYLIGHT","No Data","-96.77493258","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","MAIN ST","3600","1 - DRY","No Data","1 - CLEAR"
"18946845","NO","DALLAS POLICE DEPARTMENT","false","94662-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-05-27","0","5","1","1","2022261839","0","B - SUSPECTED MINOR INJURY","0","1530","1","0","2022","FRIDAY","15:00 - 15:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.98294048","1 - DAYLIGHT","No Data","-96.80177557","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CAMPBELL RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18931061","NO","DALLAS POLICE DEPARTMENT","true","95130-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2022-05-28","0","5","1","1","2022246080","0","B - SUSPECTED MINOR INJURY","0","0800","1","0","2022","SATURDAY","08:00 - 08:59","No Data","ELSBERRY AVE","NO DATA","INTERSECTION","32.71977426","1 - DAYLIGHT","No Data","-96.7120626","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ELAM RD","6330","1 - DRY","No Data","1 - CLEAR"
"18947037","NO","DALLAS POLICE DEPARTMENT","false","97193-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","2022-05-31","0","5","0","1","2022262031","0","A - SUSPECTED SERIOUS INJURY","1","1330","1","0","2022","TUESDAY","13:00 - 13:59","No Data","N/A","NO DATA","NON INTERSECTION","32.72111649","1 - DAYLIGHT","No Data","-96.87438255","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","S WESTMORELAND RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18970692","NO","DALLAS POLICE DEPARTMENT","false","97296-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-05-31","0","5","0","1","2022285438","0","N - NOT INJURED","0","1630","0","1","2022","TUESDAY","16:00 - 16:59","No Data","N/A","NO DATA","NON INTERSECTION","32.80491462","1 - DAYLIGHT","No Data","-96.8239248","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","HARRY HINES BLVD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18948893","NO","DALLAS POLICE DEPARTMENT","true","102092-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-06-07","0","6","0","1","2022263827","1","C - POSSIBLE INJURY","0","1723","1","0","2022","TUESDAY","17:00 - 17:59","No Data","ROSS AVE","NO DATA","INTERSECTION RELATED","32.78144425","1 - DAYLIGHT","No Data","-96.80670257","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","BIKE #2007","No Data","No Data","No Data","N MARKET ST","1700","1 - DRY","No Data","1 - CLEAR"
"18972476","NO","DALLAS POLICE DEPARTMENT","false","105898-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-06-12","0","6","1","0","2022287214","0","B - SUSPECTED MINOR INJURY","0","2326","1","1","2022","SUNDAY","23:00 - 23:59","No Data","N/A","NO DATA","DRIVEWAY ACCESS","32.85226184","3 - DARK, LIGHTED","No Data","-96.76971685","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","GREENVILLE AVE","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18976126","NO","DALLAS POLICE DEPARTMENT","true","105688-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURN ON RED","2022-06-12","0","6","1","2","2022290841","0","B - SUSPECTED MINOR INJURY","0","1740","1","0","2022","SUNDAY","17:00 - 17:59","No Data","MAIN ST","NO DATA","INTERSECTION RELATED","32.78333425","1 - DAYLIGHT","No Data","-96.78635257","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","N GOOD LATIMER EXPY","100","1 - DRY","No Data","1 - CLEAR"
"18965336","NO","DALLAS POLICE DEPARTMENT","true","108259-2022","DALLAS","No","No","DRIVER INATTENTION;OTHER (EXPLAIN IN NARRATIVE)","2022-06-16","0","6","0","0","2022280102","1","C - POSSIBLE INJURY","0","1252","1","1","2022","THURSDAY","12:00 - 12:59","No Data","SCHROEDER RD","NO DATA","INTERSECTION","32.92411332","1 - DAYLIGHT","No Data","-96.76038734","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","IH0635","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18973923","NO","DALLAS POLICE DEPARTMENT","false","108564-2022","DALLAS","No","No","TURNED IMPROPERLY - WIDE RIGHT","2022-06-16","0","6","0","1","2022288650","0","N - NOT INJURED","0","2117","0","1","2022","THURSDAY","21:00 - 21:59","No Data","TACOMA ST","NO DATA","INTERSECTION RELATED","32.69984002","2 - DARK, NOT LIGHTED","No Data","-96.77069669","ONE MOTOR VEHICLE - TURNING LEFT","NOT APPLICABLE","NONE","No Data","No Data","No Data","CUMMINGS ST","2990","1 - DRY","No Data","1 - CLEAR"
"18967834","NO","DALLAS POLICE DEPARTMENT","true","108833-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-06-17","0","6","0","1","2022282589","1","C - POSSIBLE INJURY","0","0849","1","0","2022","FRIDAY","08:00 - 08:59","No Data","WILLOW LN","NO DATA","INTERSECTION RELATED","32.9132492","1 - DAYLIGHT","No Data","-96.8036494","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","4 OR MORE LANES, DIVIDED","SH0289","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18990830","NO","DALLAS POLICE DEPARTMENT","false","116619-2022","DALLAS","No","No","CHANGED LANE WHEN UNSAFE","2022-06-28","0","6","0","1","2022305505","0","A - SUSPECTED SERIOUS INJURY","1","2153","1","0","2022","TUESDAY","21:00 - 21:59","No Data","N/A","NO DATA","NON INTERSECTION","32.64767428","3 - DARK, LIGHTED","No Data","-96.85245971","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","W WHEATLAND RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18986146","NO","DALLAS POLICE DEPARTMENT","true","116931-2022","DALLAS","No","No","OTHER (EXPLAIN IN NARRATIVE)","2022-06-29","0","6","0","1","2022300842","0","A - SUSPECTED SERIOUS INJURY","1","1201","1","0","2022","WEDNESDAY","12:00 - 12:59","No Data","COIT RD","NO DATA","INTERSECTION","32.93199422","1 - DAYLIGHT","No Data","-96.76903257","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","FLAGSTONE LN","NO DATA","1 - DRY","No Data","1 - CLEAR"
"18997767","NO","DALLAS POLICE DEPARTMENT","false","122018-2022","DALLAS","No","No","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-07-07","0","7","0","1","2022312442","0","A - SUSPECTED SERIOUS INJURY","1","0718","1","0","2022","THURSDAY","07:00 - 07:59","No Data","UNKNOWN","NO DATA","INTERSECTION RELATED","33.00518432","1 - DAYLIGHT","No Data","-96.7834188","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","BICYCLE","No Data","No Data","No Data","HILLCREST RD","18700","1 - DRY","No Data","1 - CLEAR"
"19034901","NO","DALLAS POLICE DEPARTMENT","true","123675-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2022-07-09","0","7","1","1","2022349428","0","B - SUSPECTED MINOR INJURY","0","1536","1","0","2022","SATURDAY","15:00 - 15:59","No Data","W ILLINOIS AVE","NO DATA","INTERSECTION","32.72041427","1 - DAYLIGHT","No Data","-96.90875255","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","DUNCANVILLE RD","NO DATA","1 - DRY","No Data","1 - CLEAR"
"19023757","NO","DALLAS POLICE DEPARTMENT","false","130648-2022","DALLAS","No","No","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-07-20","0","7","0","1","2022338386","1","C - POSSIBLE INJURY","0","0906","1","0","2022","WEDNESDAY","09:00 - 09:59","No Data","N/A","NO DATA","NON INTERSECTION","32.82291986","1 - DAYLIGHT","No Data","-96.78823094","ONE MOTOR VEHICLE - GOING STRAIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","KNOX ST","3122","1 - DRY","No Data","1 - CLEAR"
"19042705","NO","DALLAS POLICE DEPARTMENT","false","131693-2022","DALLAS","No","No","TURNED IMPROPERLY - WIDE RIGHT;OTHER (EXPLAIN IN NARRATIVE)","2022-07-21","0","7","1","1","2022357209","0","B - SUSPECTED MINOR INJURY","0","1754","1","0","2022","THURSDAY","17:00 - 17:59","No Data","MYRTLE ST","NO DATA","INTERSECTION RELATED","32.75471767","1 - DAYLIGHT","No Data","-96.75484137","ONE MOTOR VEHICLE - TURNING RIGHT","NOT APPLICABLE","NONE","No Data","No Data","No Data","ELSIE FAYE HEGGINS ST","NO DATA","1 - DRY","No Data","1 - CLEAR"
